dissimilarity_5_180,correlation_5_180,energy_5_180,homogeneity_5_180,contrast_5_180,dissimilarity_9_180,correlation_9_180,energy_9_180,homogeneity_9_180,contrast_9_180,dissimilarity_13_180,correlation_13_180,energy_13_180,homogeneity_13_180,contrast_13_180,dissimilarity_25_180,correlation_25_180,energy_25_180,homogeneity_25_180,contrast_25_180,dissimilarity_5_45,correlation_5_45,energy_5_45,homogeneity_5_45,contrast_5_45,dissimilarity_9_45,correlation_9_45,energy_9_45,homogeneity_9_45,contrast_9_45,dissimilarity_13_45,correlation_13_45,energy_13_45,homogeneity_13_45,contrast_13_45,dissimilarity_25_45,correlation_25_45,energy_25_45,homogeneity_25_45,contrast_25_45,folder_name
0.668505058,0.744466898,0.13762047,0.475927236,0.415316307,0.591992195,0.658090172,0.135821282,0.46768791,0.343150041,0.565549734,0.573081962,0.131386128,0.459445426,0.323001697,0.629749409,0.429674329,0.118752469,0.397808051,0.394960738,0.668505058,0.744466898,0.13762047,0.475927236,0.415316307,0.596976125,0.632467254,0.13444489,0.463575346,0.349548816,0.585457651,0.552922595,0.128152887,0.452266559,0.339289449,0.640965168,0.415148572,0.116937478,0.386970851,0.397773414,golfcourse
0.74882536,0.784386748,0.223152024,0.536538692,0.541208143,0.630114091,0.758319437,0.225297164,0.538990872,0.404231402,0.591382449,0.73417824,0.222488736,0.535444682,0.3644732,0.653104478,0.714272605,0.202161759,0.502803557,0.447316256,0.74882536,0.784386748,0.223152024,0.536538692,0.541208143,0.630668133,0.74651078,0.223990923,0.535659207,0.405843822,0.609409874,0.716920927,0.21991664,0.530347495,0.383124923,0.6631283,0.681961287,0.199842249,0.489075615,0.453493348,golfcourse
0.571434837,0.81838836,0.215171669,0.603210489,0.357567577,0.509455447,0.774140581,0.203227889,0.578967888,0.28983628,0.498879295,0.725145617,0.188415848,0.53977109,0.277966331,0.607758107,0.59151283,0.154344936,0.418839705,0.387625304,0.571434837,0.81838836,0.215171669,0.603210489,0.357567577,0.51933718,0.75341791,0.196471638,0.558331133,0.298669588,0.52006743,0.699790201,0.183307892,0.534971991,0.297098272,0.617008974,0.565555986,0.152079968,0.407515242,0.391872036,golfcourse
0.731915537,0.781101588,0.158754663,0.495651502,0.49255955,0.643152314,0.729203329,0.151737651,0.497494513,0.392217204,0.611182521,0.69200417,0.143525746,0.483795407,0.35687009,0.682805216,0.627230898,0.126014388,0.429228344,0.439489206,0.731915537,0.781101588,0.158754663,0.495651502,0.49255955,0.648232212,0.712746938,0.148808533,0.491969846,0.396720204,0.631157403,0.674427994,0.140803602,0.478253753,0.37489687,0.697547907,0.591199656,0.125217023,0.419610423,0.448676009,golfcourse
0.6783479,0.682829165,0.252813763,0.580247007,0.493497248,0.585424194,0.597115667,0.253660988,0.588050268,0.384030028,0.540549495,0.536350463,0.256436818,0.59332868,0.335142623,0.590362948,0.384313745,0.243349605,0.551051075,0.391922631,0.6783479,0.682829165,0.252813763,0.580247007,0.493497248,0.585661073,0.574491988,0.250848303,0.577472208,0.384745684,0.561740712,0.506957588,0.247834889,0.565570888,0.35524404,0.603895805,0.347551895,0.239085952,0.533400848,0.402623065,golfcourse
0.517324864,0.616283359,0.381751083,0.595596977,0.341326107,0.459139577,0.500108453,0.385825747,0.592934692,0.271580257,0.441884569,0.390738451,0.38242138,0.574186707,0.247552708,0.501810047,0.201125799,0.368791049,0.502259168,0.290723339,0.517324864,0.616283359,0.381751083,0.595596977,0.341326107,0.461760393,0.475703836,0.382692524,0.585521182,0.271943173,0.454151862,0.380793627,0.377984032,0.559236741,0.256165847,0.510663709,0.188473807,0.365098793,0.492821006,0.294254858,golfcourse
0.41662529,0.838812989,0.257090476,0.650007307,0.159997496,0.35162157,0.821613809,0.261684611,0.674110302,0.121179406,0.321019012,0.8269647,0.262594712,0.694152478,0.104967852,0.338617803,0.897052348,0.240942646,0.669084441,0.118647858,0.41662529,0.838812989,0.257090476,0.650007307,0.159997496,0.354571222,0.810282361,0.255036627,0.659427166,0.122530422,0.336299043,0.804231318,0.250521569,0.661775453,0.112286047,0.350701251,0.843404184,0.231808456,0.642033928,0.123941321,golfcourse
0.398710885,0.754147968,0.403905295,0.666559756,0.200335416,0.378857419,0.613262151,0.394852636,0.657639648,0.186670957,0.378451137,0.478480523,0.380843406,0.621482048,0.18471671,0.399126829,0.390835924,0.387223765,0.602432988,0.204624025,0.398710885,0.754147968,0.403905295,0.666559756,0.200335416,0.388863924,0.570983305,0.387638576,0.646552619,0.194915704,0.391716605,0.45468428,0.37751389,0.630412118,0.194673014,0.403681835,0.373525219,0.38520642,0.598798785,0.206296638,golfcourse
0.512466468,0.744739436,0.31061828,0.644739913,0.292460346,0.459734452,0.666098932,0.290230525,0.620777809,0.238142133,0.44692742,0.585156257,0.266452505,0.587514643,0.224015862,0.516238279,0.40786022,0.237771933,0.448010702,0.283423694,0.512466468,0.744739436,0.31061828,0.644739913,0.292460346,0.465531937,0.639817505,0.284297755,0.603669861,0.243034882,0.457701711,0.571139955,0.264141037,0.577573321,0.23238035,0.519809278,0.391275031,0.238175329,0.43016776,0.284451167,golfcourse
0.424592611,0.708094045,0.622781911,0.799783947,0.207741229,0.366324169,0.641507803,0.607528748,0.806206483,0.159405062,0.342691199,0.587658515,0.59457039,0.809498475,0.140883618,0.375134986,0.498275337,0.522648593,0.733647516,0.163979749,0.424592611,0.708094045,0.622781911,0.799783947,0.207741229,0.371434509,0.616665331,0.589969073,0.783492873,0.161757423,0.35749036,0.563555933,0.57324063,0.782566865,0.149328659,0.385268073,0.475290707,0.500416183,0.6772107,0.166680417,golfcourse
0.612740703,0.628699877,0.230640797,0.52916961,0.339658282,0.521837525,0.542156286,0.224856432,0.541340025,0.260399996,0.488373561,0.464234918,0.21633692,0.522600402,0.231558113,0.534714567,0.311163759,0.18983932,0.448371432,0.272159286,0.612740703,0.628699877,0.230640797,0.52916961,0.339658282,0.525490525,0.513493189,0.220282236,0.523938114,0.263421569,0.5043466,0.440853593,0.210820078,0.509829162,0.243703539,0.543043306,0.285811456,0.187019446,0.438268345,0.276890427,golfcourse
0.402423873,0.790506593,0.661674134,0.841384305,0.178845751,0.340293706,0.758077363,0.683761637,0.874390234,0.135002639,0.303005564,0.766875211,0.723602471,0.921534472,0.111633777,0.293331022,0.880205069,0.779634983,0.96385056,0.110320861,0.402423873,0.790506593,0.661674134,0.841384305,0.178845751,0.340770423,0.746580886,0.670163065,0.852402863,0.135112524,0.317853638,0.740318877,0.692105892,0.880509779,0.119892304,0.30777862,0.818165026,0.742302085,0.914956909,0.117078219,golfcourse
0.365508348,0.798966594,0.608503584,0.8370907,0.147794427,0.313152009,0.751390863,0.631043628,0.890616536,0.116586522,0.294963649,0.715725501,0.617387971,0.887843127,0.105447855,0.321725558,0.67592118,0.60719293,0.873995639,0.124490256,0.365508348,0.798966594,0.608503584,0.8370907,0.147794427,0.317414577,0.728525122,0.624948255,0.886194483,0.119729908,0.306059525,0.687871948,0.62073802,0.902031072,0.112800066,0.324782751,0.654115826,0.612611214,0.882367105,0.124780168,golfcourse
0.526265036,0.798727855,0.240822318,0.541713806,0.255165813,0.455014833,0.754063764,0.241606206,0.555861863,0.202121324,0.435966341,0.71258041,0.233827078,0.545377626,0.187738944,0.489916156,0.66220608,0.21340008,0.49623771,0.231827026,0.526265036,0.798727855,0.240822318,0.541713806,0.255165813,0.457113783,0.740872143,0.238353346,0.549716136,0.203391043,0.445733284,0.704206741,0.23251114,0.542879928,0.193792297,0.489102974,0.656413215,0.213075727,0.486053765,0.228329929,golfcourse
0.413187572,0.779912053,0.578172505,0.750310635,0.198354714,0.365165426,0.713357501,0.592918074,0.773679639,0.164532252,0.352710362,0.641118569,0.58068003,0.757315586,0.159163981,0.40123222,0.524132112,0.549435171,0.712932379,0.204740987,0.413187572,0.779912053,0.578172505,0.750310635,0.198354714,0.364909491,0.700151541,0.592323669,0.772404915,0.164974024,0.3556655,0.641937505,0.584415457,0.773510473,0.161410505,0.39714743,0.527593369,0.558056274,0.721967373,0.200290647,golfcourse
0.308450395,0.869815628,0.780044281,0.866069001,0.118446414,0.265932494,0.850711074,0.812396951,0.913711908,0.093557168,0.252114049,0.842499098,0.802999576,0.907668242,0.085706706,0.296180194,0.812063706,0.774640122,0.879293094,0.114892738,0.308450395,0.869815628,0.780044281,0.866069001,0.118446414,0.265393588,0.845306468,0.8134479,0.911627633,0.093423154,0.258381873,0.83152567,0.801989524,0.914226905,0.089274694,0.29669282,0.793165979,0.78159368,0.885740968,0.114281041,golfcourse
0.438139472,0.765198348,0.433945083,0.690184219,0.219830725,0.386164882,0.680504524,0.458560335,0.725747941,0.18427408,0.372905243,0.596933325,0.453911573,0.720517664,0.175268839,0.395538789,0.52308431,0.442480708,0.713888681,0.204181573,0.438139472,0.765198348,0.433945083,0.690184219,0.219830725,0.388089977,0.659971004,0.459147552,0.724217794,0.186346138,0.382196819,0.58511875,0.4539898,0.711351924,0.181915876,0.397264929,0.513187295,0.446198744,0.696461002,0.203894803,golfcourse
0.719602461,0.64785361,0.105095494,0.339008773,0.524500376,0.673293338,0.443873876,0.107239542,0.325832313,0.489313772,0.634321403,0.280347686,0.112573135,0.345726793,0.464117299,0.600370768,0.267696517,0.120390149,0.352982737,0.437470487,0.719602461,0.64785361,0.105095494,0.339008773,0.524500376,0.666958934,0.424330278,0.108444688,0.331161187,0.48444335,0.639720618,0.294421743,0.11246113,0.346168401,0.467290136,0.603220944,0.276177963,0.120988123,0.355318671,0.438277542,golfcourse
0.869770727,0.780464259,0.15967066,0.378931676,0.79967072,0.821155452,0.676363447,0.144661539,0.367367357,0.720170464,0.792415565,0.590659455,0.136920649,0.37171091,0.694562567,0.876387134,0.492335149,0.129076722,0.352928999,0.849968616,0.869770727,0.780464259,0.15967066,0.378931676,0.79967072,0.818086933,0.663567395,0.142427323,0.360957332,0.718420628,0.792892268,0.602706612,0.136273266,0.370750993,0.693691277,0.855369087,0.518920587,0.130892413,0.365238623,0.813825733,golfcourse
0.705809065,0.536392245,0.13052788,0.330332095,0.47541454,0.63508377,0.327424025,0.133492903,0.3080852,0.410253715,0.578116611,0.176235301,0.139578744,0.33586929,0.371674069,0.580902304,0.102373441,0.14598481,0.323168519,0.373969242,0.705809065,0.536392245,0.13052788,0.330332095,0.47541454,0.622747396,0.316107349,0.135629162,0.309561518,0.399057684,0.571987875,0.226681271,0.140839332,0.3315964,0.360207905,0.570138557,0.119978751,0.149300771,0.33602848,0.367656445,golfcourse
0.708473842,0.620490744,0.10782631,0.335369835,0.525257064,0.6551875,0.422347138,0.105685333,0.317333583,0.474842919,0.618294065,0.26340525,0.106140085,0.334216068,0.446972822,0.633973172,0.178513679,0.108713672,0.321247829,0.465514708,0.708473842,0.620490744,0.10782631,0.335369835,0.525257064,0.647495167,0.406744161,0.107010871,0.322251016,0.466710459,0.615961077,0.297099855,0.106940672,0.343461007,0.439990905,0.635767707,0.175688379,0.109828306,0.32339965,0.465477433,golfcourse
1,0.608143535,0.142244222,0.349227707,1,1,0.328210729,0.11448628,0.325715735,1,1,0.075088426,0.10177669,0.309112777,1,1,0,0.096499682,0.268341762,1,1,0.608143535,0.142244222,0.349227707,1,1,0.295233683,0.113711902,0.324933277,1,1,0.098580316,0.103311916,0.314488674,1,1,0,0.098075111,0.284082022,1,golfcourse
0.787758576,0.668482449,0.132044477,0.330517403,0.612564336,0.757742909,0.480706575,0.135974184,0.299487082,0.574844405,0.691276848,0.399781698,0.138246081,0.328836163,0.510105566,0.704565692,0.355181746,0.144123369,0.330405422,0.550328616,0.787758576,0.668482449,0.132044477,0.330517403,0.612564336,0.75720981,0.451378501,0.137481275,0.302062185,0.579977497,0.699889639,0.400279794,0.139088009,0.327393109,0.520389623,0.698462568,0.370023414,0.145112224,0.333258039,0.538189279,golfcourse
0.764063495,0.782302875,0.141681738,0.374862459,0.6436949,0.687605946,0.710743404,0.140034861,0.356307841,0.537337454,0.616337864,0.688483108,0.145091222,0.401838984,0.470957279,0.630360923,0.756950689,0.150994793,0.388104376,0.495498811,0.764063495,0.782302875,0.141681738,0.374862459,0.6436949,0.673899591,0.710278268,0.141283574,0.355877625,0.52145495,0.613046849,0.704828449,0.146368928,0.400061233,0.461495155,0.615560768,0.764704524,0.152554122,0.389955309,0.472805904,golfcourse
0.655535748,0.803917508,0.060000197,0.284277297,0.307521159,0.55454706,0.768939745,0.061784899,0.29276247,0.238820076,0.511713578,0.752317067,0.062380326,0.295232162,0.212632338,0.517281678,0.810258116,0.064415626,0.29649205,0.234102183,0.655535748,0.803917508,0.060000197,0.284277297,0.307521159,0.547609573,0.766162365,0.062011492,0.293208082,0.234332224,0.516842468,0.753606294,0.062715291,0.296959228,0.214811256,0.51268985,0.803830391,0.065435648,0.290439113,0.226930059,golfcourse
0.495289948,0.640451156,0.185008785,0.386978245,0.214376479,0.416534906,0.517082643,0.206524937,0.432498989,0.175164462,0.382972776,0.430982492,0.216525906,0.445732099,0.155260144,0.389983588,0.373750279,0.231596566,0.47393993,0.162693145,0.495289948,0.640451156,0.185008785,0.386978245,0.214376479,0.413988131,0.499317663,0.207202848,0.431515003,0.173882041,0.389327943,0.428740054,0.215788089,0.449213143,0.15950448,0.392625321,0.375996898,0.229143343,0.46252931,0.162230209,golfcourse
0.453019008,0.617772394,0.236074992,0.422408797,0.167029907,0.383247943,0.505888778,0.255999846,0.448307643,0.132859917,0.356247992,0.406419196,0.264641971,0.457520691,0.120573889,0.36907668,0.292551639,0.281006271,0.481626692,0.13582699,0.453019008,0.617772394,0.236074992,0.422408797,0.167029907,0.379051737,0.490882047,0.258293846,0.45518936,0.13117236,0.361350756,0.407995505,0.265393619,0.466884301,0.122774096,0.368432604,0.30774068,0.280548678,0.482128109,0.133559834,golfcourse
0.498777662,0.551193245,0.138337408,0.367993149,0.176581085,0.398241199,0.4916895,0.15025466,0.406158882,0.124898253,0.356012052,0.449028849,0.155107712,0.416483937,0.104306217,0.343467464,0.454246434,0.165921672,0.451842261,0.104022796,0.498777662,0.551193245,0.138337408,0.367993149,0.176581085,0.392713428,0.477728666,0.152473466,0.410663891,0.122903447,0.36086905,0.445853071,0.155796931,0.422041777,0.106799206,0.343852458,0.449893743,0.167514855,0.453277186,0.10328453,golfcourse
0.431031292,0.683475832,0.197333426,0.429428332,0.158457581,0.358412069,0.58964824,0.217860109,0.475017032,0.126276412,0.329597424,0.503815481,0.230802874,0.490513501,0.114568575,0.333014888,0.467931496,0.249744626,0.51526492,0.121112047,0.431031292,0.683475832,0.197333426,0.429428332,0.158457581,0.357336946,0.567301301,0.219517517,0.467528269,0.126891723,0.335790721,0.496749,0.230112402,0.498196299,0.118466965,0.333263116,0.47964171,0.248214857,0.512550372,0.119222314,golfcourse
0.39256299,0.540711517,0.230169689,0.418942202,0.105401488,0.30877185,0.482793926,0.256281441,0.482785578,0.073375664,0.270090573,0.46084568,0.272018127,0.498125891,0.058953883,0.25643388,0.483164974,0.303421407,0.551261107,0.056980378,0.39256299,0.540711517,0.230169689,0.418942202,0.105401488,0.304972823,0.467289605,0.258520711,0.479249563,0.072152432,0.275970328,0.450299807,0.270932143,0.49900798,0.06084387,0.260747418,0.451215052,0.301820371,0.54442837,0.058181726,golfcourse
0.544899512,0.657868116,0.129089244,0.357152721,0.2448984,0.463769537,0.534447008,0.140142278,0.380437861,0.203071683,0.426882816,0.442299294,0.146571522,0.404967561,0.183604826,0.44253451,0.316474595,0.155942526,0.41639464,0.207862608,0.544899512,0.657868116,0.129089244,0.357152721,0.2448984,0.462155402,0.508027032,0.141070028,0.38757264,0.204386957,0.437663115,0.426965736,0.145775992,0.396627527,0.191003222,0.449778693,0.294555742,0.154903494,0.402732534,0.210611198,golfcourse
0.488987465,0.654154151,0.16147384,0.389066579,0.198121777,0.397301853,0.587453413,0.177700548,0.423700587,0.147188868,0.360175534,0.524445941,0.185377198,0.443564665,0.129600677,0.370031667,0.425385609,0.195621154,0.452900388,0.146483179,0.488987465,0.654154151,0.16147384,0.389066579,0.198121777,0.39509808,0.571395535,0.178028169,0.417902643,0.145801128,0.368404657,0.518533055,0.184008253,0.432778512,0.132644909,0.371641763,0.426367224,0.195562075,0.449597015,0.144534086,golfcourse
0.578197445,0.662950038,0.12590757,0.331490559,0.253372841,0.490280253,0.560479003,0.133754995,0.362959991,0.204111807,0.454275914,0.467735256,0.138093179,0.359376074,0.187111836,0.466691249,0.379064536,0.143528524,0.37585301,0.208058767,0.578197445,0.662950038,0.12590757,0.331490559,0.253372841,0.489214899,0.537506568,0.134192455,0.346563009,0.204953278,0.466247589,0.454829959,0.137255846,0.358627693,0.193973441,0.468476498,0.378840593,0.143919773,0.38014207,0.206408796,golfcourse
0.512148671,0.691187278,0.130368465,0.386778863,0.25275165,0.457311588,0.550788074,0.13671962,0.403247238,0.223074214,0.446866127,0.402183869,0.136117387,0.412488278,0.219840717,0.496330915,0.21929651,0.131126488,0.394853221,0.262850178,0.512148671,0.691187278,0.130368465,0.386778863,0.25275165,0.460442684,0.518344458,0.136670442,0.408882344,0.227545811,0.456480015,0.391101204,0.136160513,0.413466794,0.227764617,0.501224385,0.208833521,0.13132861,0.387063193,0.264480418,golfcourse
0.452973034,0.583550959,0.235832856,0.412237812,0.172560545,0.371164715,0.461111874,0.265621243,0.457650756,0.135730966,0.33637619,0.356050963,0.286143808,0.491424241,0.120972397,0.332285842,0.244270534,0.326247609,0.546305425,0.129687362,0.452973034,0.583550959,0.235832856,0.412237812,0.172560545,0.367994743,0.438577561,0.270162135,0.454265566,0.134741891,0.34346428,0.348409241,0.286648854,0.48427286,0.124223413,0.33378745,0.254941086,0.325485322,0.527613331,0.127949561,golfcourse
0.595524531,0.722708017,0.123500951,0.324904395,0.278846962,0.523310678,0.611626437,0.132200481,0.343088694,0.240407739,0.496392584,0.509946018,0.136120616,0.352075937,0.230043538,0.551043012,0.265198468,0.144270781,0.36927574,0.307967232,0.595524531,0.722708017,0.123500951,0.324904395,0.278846962,0.528703503,0.577216415,0.132261746,0.346258758,0.248012938,0.515002238,0.475672535,0.135050489,0.345137664,0.246049985,0.562287673,0.246401071,0.141993194,0.350286889,0.311774285,golfcourse
0.485922138,0.576574951,0.172469345,0.364876826,0.167525277,0.38411646,0.522621978,0.192713071,0.415074134,0.117335911,0.343186341,0.46065354,0.202628877,0.437301231,0.100224142,0.337950505,0.379266872,0.219798003,0.465042121,0.10544326,0.485922138,0.576574951,0.172469345,0.364876826,0.167525277,0.382468319,0.495525307,0.194258788,0.418139432,0.117664149,0.354952126,0.428196757,0.201692655,0.428089549,0.106480284,0.343481967,0.356056532,0.21834196,0.454437004,0.10670903,golfcourse
0.47221092,0.676503747,0.195859454,0.399937654,0.195957161,0.402705143,0.541229572,0.216837358,0.451802519,0.16753419,0.372157176,0.427456613,0.228668634,0.474030704,0.155449522,0.401185909,0.192563583,0.24406753,0.475579173,0.190604955,0.47221092,0.676503747,0.195859454,0.399937654,0.195957161,0.404903522,0.505811496,0.217022002,0.446465869,0.170736327,0.384824273,0.40031425,0.226504243,0.462853778,0.163728841,0.40650039,0.178603579,0.243811104,0.456689727,0.192116735,golfcourse
0.464618863,0.842669087,0.182817166,0.368800943,0.150950918,0.376614649,0.820920105,0.205766969,0.421192762,0.117657306,0.350930654,0.785221823,0.216526257,0.431618002,0.114335414,0.382178099,0.7122432,0.23336969,0.484276271,0.157958649,0.464618863,0.842669087,0.182817166,0.368800943,0.150950918,0.370565715,0.819670182,0.208381717,0.411679105,0.115587991,0.350738978,0.794560556,0.217872399,0.440205367,0.112920014,0.371161183,0.746467404,0.234998916,0.470856346,0.145820626,golfcourse
0.495007781,0.846759239,0.09564858,0.352678039,0.174278684,0.42226686,0.806234597,0.09998021,0.376460633,0.143300546,0.401258719,0.754788957,0.100978131,0.381098868,0.140482889,0.457078583,0.632221212,0.09887127,0.361351245,0.194036545,0.495007781,0.846759239,0.09564858,0.352678039,0.174278684,0.419644777,0.796660962,0.10038988,0.381196024,0.143628521,0.405563873,0.754317153,0.101182899,0.382969661,0.142083327,0.454136375,0.628444616,0.099493327,0.362135503,0.189986896,golfcourse
0.498983971,0.844559572,0.124360902,0.48109399,0.212647474,0.443251631,0.80188637,0.119231257,0.465608472,0.176781351,0.422036251,0.779998441,0.112107338,0.432134178,0.163245354,0.477457126,0.758905355,0.100284537,0.366912624,0.209025088,0.498983971,0.844559572,0.124360902,0.48109399,0.212647474,0.442079137,0.794348667,0.118435985,0.451673877,0.176344787,0.427224901,0.774612208,0.113210964,0.434199476,0.166772988,0.476623422,0.739324361,0.102638157,0.371127567,0.207283109,golfcourse
0.33527919,0.858194798,0.419019578,0.730381382,0.12557102,0.319141796,0.769517307,0.403638665,0.721686697,0.12136241,0.318208772,0.693003185,0.380103045,0.691808187,0.121609316,0.395419152,0.459737195,0.325033242,0.61706759,0.181018367,0.33527919,0.858194798,0.419019578,0.730381382,0.12557102,0.332139391,0.733783705,0.388491315,0.695881718,0.129760733,0.337068273,0.656692023,0.368408681,0.671072435,0.13289267,0.403439075,0.441166633,0.319072451,0.579163846,0.183587404,golfcourse
0.275869084,0.729598188,0.48193456,0.793627858,0.094127134,0.255616101,0.588846699,0.478159431,0.776710712,0.084882936,0.250488312,0.444317551,0.472272739,0.752129479,0.083264161,0.275893572,0.246622986,0.467921185,0.721102324,0.098993858,0.275869084,0.729598188,0.48193456,0.793627858,0.094127134,0.262488334,0.54311284,0.468685998,0.754620596,0.088754383,0.260550112,0.416933003,0.465159144,0.746731652,0.088270473,0.277809769,0.255614877,0.465797625,0.698484705,0.098127434,golfcourse
0.265191011,0.738174183,0.727644331,0.842351968,0.088548725,0.245782985,0.592305202,0.735839977,0.832423157,0.081009934,0.24501848,0.429463255,0.728069346,0.802231976,0.081359369,0.27775548,0.146833814,0.765825896,0.814993716,0.10362317,0.265191011,0.738174183,0.727644331,0.842351968,0.088548725,0.24792792,0.558693901,0.736791583,0.83265363,0.082935666,0.24853895,0.424080299,0.735060977,0.821229063,0.083656005,0.279324196,0.164331611,0.763563862,0.778226895,0.102332544,golfcourse
0.335372287,0.807607348,0.610882107,0.770409122,0.126003505,0.2945508,0.737174373,0.618695182,0.785955123,0.107459901,0.284453774,0.661978977,0.628287684,0.796084392,0.104232676,0.324387381,0.484106958,0.636200622,0.768116879,0.137994539,0.335372287,0.807607348,0.610882107,0.770409122,0.126003505,0.298465088,0.714992238,0.603563006,0.755759392,0.110137089,0.296788277,0.638943378,0.606025961,0.752297347,0.110640315,0.331333387,0.46588283,0.621960685,0.698380299,0.139870893,golfcourse
0.22983401,0.841384538,0.846900299,0.921748914,0.065633732,0.210935195,0.758872867,0.855196441,0.926441496,0.060387855,0.206075006,0.669592778,0.879097914,0.941080779,0.060836272,0.229529011,0.504417234,0.934524192,0.98344857,0.078767497,0.22983401,0.841384538,0.846900299,0.921748914,0.065633732,0.217956425,0.72406025,0.833638762,0.894655174,0.064182601,0.217816976,0.635072598,0.846400694,0.896043284,0.066222435,0.238643212,0.479898308,0.897934657,0.867480357,0.080466442,golfcourse
0.292757691,0.772266316,0.669667782,0.815810445,0.105247369,0.260888531,0.669549728,0.683462803,0.836898599,0.091684341,0.248218631,0.578229993,0.702566993,0.854706436,0.087168037,0.267951256,0.454485472,0.733869677,0.863396435,0.100770235,0.292757691,0.772266316,0.669667782,0.815810445,0.105247369,0.266080276,0.63548355,0.666915709,0.808618421,0.094755761,0.258881947,0.552396151,0.674713635,0.810476593,0.091659935,0.277366944,0.405586776,0.709187405,0.790708857,0.103710062,golfcourse
0.361687895,0.670268977,0.369703295,0.623602426,0.12525564,0.332864884,0.499530387,0.367569188,0.612686625,0.113678018,0.319970757,0.357372027,0.365492262,0.598745874,0.108106419,0.356287509,0.119838831,0.345126608,0.553399506,0.132127754,0.361687895,0.670268977,0.369703295,0.623602426,0.12525564,0.336184911,0.4637901,0.364504877,0.607751064,0.115933658,0.329417957,0.348530085,0.360048245,0.589062984,0.111929292,0.360261334,0.13063766,0.340033269,0.543192297,0.131397847,golfcourse
0.460751287,0.647860028,0.222693471,0.520666875,0.191867909,0.427897753,0.493155642,0.213300131,0.486802479,0.166893536,0.406821966,0.394826474,0.211470941,0.476791498,0.15060904,0.408533552,0.35991393,0.229580847,0.48157145,0.155548299,0.460751287,0.647860028,0.222693471,0.520666875,0.191867909,0.423211427,0.484002961,0.213524913,0.47556972,0.163148716,0.405912126,0.410824608,0.213404324,0.490613423,0.150507683,0.409237085,0.359909462,0.230990412,0.474131261,0.153967714,golfcourse
0.296321837,0.822407635,0.692823501,0.8387788,0.112619249,0.279614121,0.72328659,0.672803983,0.834155613,0.106081394,0.279850903,0.62835231,0.648397256,0.805124644,0.10697813,0.317849477,0.48277793,0.624427663,0.813380392,0.137590773,0.296321837,0.822407635,0.692823501,0.8387788,0.112619249,0.283517701,0.698773219,0.666417184,0.824182167,0.109052515,0.28692811,0.614162328,0.643461221,0.797634756,0.111149348,0.320246881,0.475386504,0.618071537,0.783869927,0.136665244,golfcourse
0.604626265,0.752568068,0.100796494,0.424450752,0.290428141,0.554151887,0.640819231,0.096035386,0.393943182,0.255213606,0.514878651,0.578945554,0.093553043,0.391853941,0.229463711,0.546429115,0.509078124,0.090612832,0.340084208,0.25838149,0.604626265,0.752568068,0.100796494,0.424450752,0.290428141,0.552262953,0.623350563,0.095430576,0.388800074,0.255230489,0.524125038,0.572353433,0.093445977,0.388999406,0.235641262,0.548856135,0.496892185,0.090761658,0.342371523,0.257374757,golfcourse
0.256569132,0.79105288,0.499933708,0.71012372,0.065542197,0.240615503,0.648922195,0.496274197,0.700479339,0.06383358,0.237501615,0.484535873,0.502448294,0.702639405,0.066493648,0.261428789,0.182673893,0.534594104,0.723791303,0.08471369,0.256569132,0.79105288,0.499933708,0.71012372,0.065542197,0.243417442,0.617998535,0.494818324,0.683621374,0.065533182,0.242236286,0.485984103,0.499206899,0.700391029,0.067709993,0.262142582,0.203097003,0.5331694,0.713400644,0.08345934,golfcourse
0.280069973,0.787307509,0.670596025,0.786504345,0.087164702,0.267684212,0.652035082,0.669466671,0.778374921,0.083795049,0.266322541,0.520936355,0.65973321,0.756183789,0.084754778,0.301234396,0.270497684,0.652803216,0.73281648,0.111349437,0.280069973,0.787307509,0.670596025,0.786504345,0.087164702,0.269660416,0.627743815,0.665463107,0.774585995,0.084977211,0.270232966,0.522717593,0.658332146,0.753838293,0.085871568,0.301076259,0.284972628,0.649688951,0.715409711,0.10957854,golfcourse
0.302231815,0.638817149,0.434386576,0.693346789,0.089947353,0.284038764,0.436905996,0.424790686,0.702295182,0.082885238,0.277088664,0.268211733,0.406444675,0.646550124,0.078884581,0.287989834,0.094236132,0.404131668,0.588955106,0.085833327,0.302231815,0.638817149,0.434386576,0.693346789,0.089947353,0.286927538,0.396280318,0.421502595,0.702051617,0.084465431,0.284337769,0.254493066,0.40272918,0.635933814,0.081963906,0.293214085,0.077158489,0.400055418,0.577478854,0.087386974,golfcourse
0.304515007,0.747860009,0.392472499,0.676181393,0.08613106,0.282538402,0.6106614,0.381442069,0.655345041,0.079073061,0.282081815,0.447710973,0.370436026,0.626494981,0.080864342,0.308794647,0.218562507,0.382369637,0.598883685,0.099245863,0.304515007,0.747860009,0.392472499,0.676181393,0.08613106,0.28328206,0.583828354,0.381416845,0.652059776,0.080200798,0.284811977,0.451875519,0.371203389,0.637139417,0.081991994,0.310344536,0.228193452,0.382629813,0.596467551,0.098650532,golfcourse
